62	1	0	0	are of Northmen culture	:Northmen	:Eddard_Stark,:Jon_Snow,:Ramsay_Bolton,:Robb_Stark,:Arya_Stark,:Sansa_Stark,:Roose_Bolton,:Rodrik_Forrester,:Bran_Stark,:Asher_Forrester,:Gregor_Forrester,:Gareth_Umber,:Ethan_Forrester,:Regan_Karstark,:Rickard_Karstark,:Rickon_Stark,:Jorah_Mormont,:Joseth_Umber,:Jeor_Mormont,:Ludd_Whitehill,:Mycah_Umber,:Ryon_Forrester,:Lyanna_Stark,:Mira_Forrester,:Rickard_Stark,:Hothor_Umber,:Talia_Forrester,:Corin_Umber,:Lucan_Umber,:Harkon_Umber,:Brandon_Stark_(son_of_Rickard),:Amarylis_Umber,:Benjen_Stark,:Morag_Umber,:Jon_Umber_(Greatjon),:Hodor,:Duncan_Tuttle,:Harrion_Karstark,:Elsera_Snow,:Olly,:Harald_Karstark,:Hollys_Umber,:Commard_Karstark,:Maege_Mormont,:Rodrik_Cassel,:Gwyn_Whitehill,:Josera_Snow,:Torrhen_Whitehill,:Harys,:Robett_Glover,:Gared_Tuttle,:Morgana_Umber,:Finn_Umber,:Laurence_Karstark,:Petyr_Karstark,:Kear_Umber,:Brandon_Umber,:Torrhen_Karstark,:Emilia_Umber,:Berrican_Karstark,:Jon_Karstark,:Cregan_Stark,:Ebbert_Whitehill,:Daragh_Umber,:Jon_Umber_(Smalljon),:Lyanna_Mormont,:Royland_Degore,:Myranda,:Karl_Whitehill,:Thorren_Forrester,:Gared's_father,:Guymon,:Britt_Warrick,:Galbart_Glover,:Torrhen_Stark,:Beric_Karstark,:Olly's_mother,:Wendel_Manderly,:Gared's_sister,:Katrina_Umber,:Elaena_Glenmore,:Maynard_Umber,:Locke,:Billy,:Erena_Glover,:Winterfell_shepherd,:Gawen_Glover,:Cedric_Umber,:Karlon_Stark,:Jory_Cassel,:Bowen_(Squire),:Cley_Cerwyn,:Sybelle_Glover,:Domeric_Bolton,:Old_Nan,:Medger_Cerwyn,:Bolton_general,:Alys_Karstark,:Vayon_Poole,:Glenmore_(Lord),:Tansy,:Unnamed_miller's_wife,:Varly,:Karstark_lookout,:Palla,:Osric_Stark,:Wyman_Manderly,:Old_woman,:Erik,:Farlen,:Mycah,:Jacks,:Simpson,:Bolton_officer,:Gordy,:Tyrek_Tallhart,:Tom,:Mikken,:Mole's_Town_whore,:Old_man
63	2	0	0	those allied with who rules King's Landing	:King's_Landing	:Robert_Baratheon,:Daenerys_Targaryen,:Tyrion_Lannister,:Joffrey_Baratheon,:Tywin_Lannister,:Aerys_II_Targaryen,:Cersei_Lannister,:Jaime_Lannister,:Tommen_Baratheon,:Rhaenyra_Targaryen,:Sansa_Stark,:Aegon_III_Targaryen,:Daeron_II_Targaryen,:Aegon_II_Targaryen,:Sandbox/Jon_Snow_(Updated),:Theon_Greyjoy,:Kevan_Lannister,:Rhaegar_Targaryen,:Aegon_IV_Targaryen,:Maekar_Targaryen,:Aegon_I_Targaryen,:Daemon_I_Blackfyre,:Margaery_Tyrell,:Gregor_Clegane,:Aegon_V_Targaryen,:Viserys_II_Targaryen,:Daemon_Targaryen,:Baelor_Targaryen,:Elia_Martell,:Lancel_Lannister,:Jorah_Mormont,:Yara_Greyjoy,:Edmure_Tully,:Maegor_Targaryen,:Viserys_I_Targaryen,:Daario_Naharis,:Brynden_Rivers,:Viserys_Targaryen,:Varys,:Baelor_Targaryen_(son_of_Daeron_II),:Helaena_Targaryen,:Myrcella_Baratheon,:Aerys_I_Targaryen,:Naerys_Targaryen,:Orys_Baratheon,:Aenys_Targaryen,:Lucerys_Velaryon,:Ellaria_Sand,:Alliser_Thorne,:Aemond_Targaryen,:Daeron_I_Targaryen,:Aemon,:Olenna_Tyrell,:Sandor_Clegane,:Daenerys_Targaryen_(daughter_of_Aegon_IV),:Qyburn,:Jaehaerys_I_Targaryen,:Rhaella_Targaryen,:Janos_Slynt,:Myriah_Martell,:Daena_Targaryen,:Joanna_Lannister,:Aegor_Rivers,:Rossart,:Alicent_Hightower,:Rhaenys_Targaryen_(Queen_Who_Never_Was),:Grey_Worm,:Baratheon_(son_of_Robert),:Bronn,:Visenya_Targaryen,:Aelinor_Targaryen,:Rhaenys_Targaryen_(sister_of_Aegon_I),:Aerion_Targaryen,:Aemon_Targaryen_(Dragonknight),:Shiera_Seastar,:Jaehaera_Targaryen,:Pycelle,:Ilyn_Payne,:Aegon_Targaryen_(son_of_Rhaegar),:Rhaenys_Targaryen_(daughter_of_Rhaegar),:Rhaegel_Targaryen,:Doreah,:Hizdahr_zo_Loraq,:Willem_Lannister,:Maelor_Targaryen,:Martyn_Lannister,:Tytos_Lannister,:Rhaena_Targaryen_(daughter_of_Aegon_III),:Duncan_Targaryen,:Jaehaerys_Targaryen_(son_of_Aegon_II),:Elaena_Targaryen,:Rhaego,:Cassana_Baratheon,:Dorna_Lannister,:Podrick_Payne,:Dyanna_Dayne,:Daeron_Targaryen_(son_of_Aegon_V),:Duncan_the_Tall,:Irri,:Alysanne_Targaryen,:Raymont_Baratheon,:Rakharo,:Rhaena_Targaryen_(daughter_of_Aenys),:Tyland_Lannister,:Amory_Lorch,:Mossador,:Lyonel_Tyrell,:Addam_Marbrand,:Aegon_Targaryen_(son_of_Aenys),:Stafford_Lannister,:Hugh_Hammer,:Ulf_the_White,:Alton_Lannister,:Lyman_Beesbury,:Qhono,:Malcolm_Branfield,:Loren_Lannister,:Polliver,:Missandei,:Jon_Connington,:Aemma_Arryn,:Kovarro,:Hallyne,:Aggo,:Rorge,:Biter,:Leo_Lefford,:Aron_Santagar,:Kinvara,:Jason_Lannister,:White_Rat,:Harys_Swyft,:Branfield_(Lord),:Damon_Marbrand,:Jaremy_Rykker
64	3	1	1	( whose first side is allegiance of Jason Lannister and what preceded Sack of Tumbleton )	:Jason_Lannister,:Sack_of_Tumbleton	:Sack_of_Lannisport
65	1	0	0	commanded one side in Uprising in Meereen	:Uprising_in_Meereen	:Daenerys_Targaryen,:Tyrion_Lannister,:Barristan_Selmy,:Jorah_Mormont,:Daario_Naharis,:Grey_Worm,:Hizdahr_zo_Loraq
66	3	0	0	whose culture is what second side of what is before Gorne and Gendel's War is	:Gorne_and_Gendel's_War	:Robert_Baratheon,:Tyrion_Lannister,:Stannis_Baratheon,:Joffrey_Baratheon,:Tywin_Lannister,:Cersei_Lannister,:The_North,:Walder_Frey,:Jaime_Lannister,:Tommen_Baratheon,:Mace_Tyrell,:Roslin_Tully,:Renly_Baratheon,:Loras_Tyrell,:Jon_Arryn,:Kevan_Lannister,:Lothar_Frey,:Petyr_Baelish,:Dorne,:Margaery_Tyrell,:Kingdom_of_the_North,:Walder_Rivers,:Gregor_Clegane,:Barristan_Selmy,:Catelyn_Stark,:Samwell_Tarly,:Lancel_Lannister,:The_Vale_of_Arryn,:Davos_Seaworth,:Shirei_Frey,:Edmure_Tully,:The_Riverlands,:Walda_Frey_(The_Rains_of_Castamere),:The_Stormlands,:Lysa_Arryn,:Stevron_Frey,:Derwa_Frey,:Waldra_Frey,:Myrcella_Baratheon,:Waldron_Frey,:Hoster_Tully,:Olyvar_Frey,:Brienne_of_Tarth,:Alliser_Thorne,:Olenna_Tyrell,:Sandor_Clegane,:Ryger_Rivers,:The_Reach,:Arwaya_Frey,:Brynden_Tully,:Gerold_Hightower,:Walda_Bolton,:Joanna_Lannister,:Robin_Arryn,:Alicent_Hightower,:Randyll_Tarly,:Kingdom_of_the_Stormlands,:Steffon_Baratheon,:Shireen_Baratheon,:Kitty_Frey,:The_Westerlands,:Merry_Frey,:Ilyn_Payne,:Alerie_Tyrell,:Kingdom_of_the_Reach,:Selwyn_Tarth,:Robar_Royce,:Willem_Lannister,:Criston_Cole,:Martyn_Lannister,:Matthos_Seaworth,:Beric_Dondarrion,:Dornish_Marches,:Tytos_Lannister,:Waymar_Royce,:Yohn_Royce,:Kingdom_of_the_Isles_and_Rivers,:Principality_of_Dorne,:Dickon_Tarly,:Luthor_Tyrell,:The_Neck,:Cassana_Baratheon,:Sarra_Frey,:Dorna_Lannister,:Gendry,:Meryn_Trant,:Serra_Frey,:Kingdom_of_the_River_and_the_Hills,:Othell_Yarwyck,:Neyela_Frey,:Boros_Blount,:Lollys_Stokeworth,:Minisa_Tully,:Kingdom_of_the_Mountain_and_the_Vale,:Talla_Tarly,:Axell_Florent,:Preston_Greenfield,:Kingdom_of_the_Rock,:Janeya_Frey,:Tyland_Lannister,:Amory_Lorch,:Otto_Hightower,:Lyonel_Tyrell,:Mychal_Baratheon,:Imry_Florent,:Dontos_Hollard,:Vardis_Egen,:Artys_Arryn,:Addam_Marbrand,:Edmyn_Tully,:Ortengryn,:Stafford_Lannister,:Lynesse_Hightower,:Harlen_Tyrell,:Jasper_Arryn,:Tanda_Stokeworth,:Allana_Tyrell,:Finn,:Alton_Lannister,:Stokeworth_(Lord),:Emmon_Cuy,:Lyonel_Baratheon,:Lyman_Beesbury,:Tully_(son_of_Edmure),:Wyllis_Bracken,:Ormund_Baratheon,:Baelish_(father_of_Petyr),:Jason_Mallister,:Aemma_Arryn,:Jaremy_Mallister,:Jonothor_Darry,:Paxter_Redwyne,:Endrew_Tarth,:Denys_Mallister,:Hugh,:Balon_Swann,:Leo_Lefford,:Arys_Oakheart,:Shella_Whent,:Donnel_Waynwood,:Jason_Lannister,:Marianne_Frey,:Jafer_Flowers,:Harys_Swyft,:Viola_Redwyne,:Jonos_Bracken,:Alys_Arryn,:Walter_Whent,:Anya_Waynwood,:Baelish_(hedge_knight),:Reginald_Lannister,:Jack_Bulwer,:Damon_Marbrand,:Terrence_Toyne,:Raymun_Darry,:Ronnel_Arryn_(King),:Willis_Wode,:Jon_Lynderly,:Eon_Hunter,:Erryk_Cargyll
67	2	1	0	( sibling of The Queen Who Never Was and allegiance of Balerion )	:Rhaenys_Targaryen_(Queen_Who_Never_Was),:Balerion	:Viserys_I_Targaryen
68	3	1	0	( whose death episode is Mockingbird and first episode is first episode of Hot Pie )	:Hot_Pie,:Mockingbird	:Rorge,:Biter
69	3	1	0	( whose sibling is The Queen of Thorns and mentioned is episode episode Night King first appeared in )	:Night_King,:Olenna_Tyrell	:Viola_Redwyne
70	2	1	0	( whose title is Lord Commander of the Night's Watch and whose father is Eddard Stark )	:Lord_Commander_of_the_Night's_Watch,:Eddard_Stark	:Jon_Snow
71	1	0	0	located in Karhold	:Karhold	:Rickard_Karstark,:Harrion_Karstark,:Harald_Karstark,:Commard_Karstark,:Laurence_Karstark,:Petyr_Karstark,:Torrhen_Karstark,:Berrican_Karstark,:Jon_Karstark,:Beric_Karstark,:Alys_Karstark,:Karstark_lookout
72	2	0	0	sibling of whose father is Billy	:Billy	:Winterfell_shepherd
73	1	0	0	whose religion is Old Gods of the Forest	:Old_Gods_of_the_Forest	:Eddard_Stark,:Jon_Snow,:Ramsay_Bolton,:Robb_Stark,:The_North,:Arya_Stark,:Sansa_Stark,:Winterfell,:Roose_Bolton,:Rodrik_Forrester,:Bran_Stark,:Gareth_Umber,:Kingdom_of_the_North,:Rickon_Stark,:Samwell_Tarly,:The_Vale_of_Arryn,:Jorah_Mormont,:Beyond_the_Wall,:The_Riverlands,:Jeor_Mormont,:Lyanna_Stark,:Rickard_Stark,:Last_Hearth,:Brandon_Stark_(son_of_Rickard),:Benjen_Stark,:Jon_Umber_(Greatjon),:Harald_Karstark,:Hollys_Umber,:Commard_Karstark,:Maege_Mormont,:Ironrath,:Karhold,:Osha,:Gared_Tuttle,:Morgana_Umber,:Finn_Umber,:Brandon_Umber,:Emilia_Umber,:Cregan_Stark,:Styr,:Jon_Umber_(Smalljon),:Lyanna_Mormont,:Kingdom_of_the_Isles_and_Rivers,:The_Neck,:Howland_Reed,:Jojen_Reed,:Thorren_Forrester,:Deepwood_Motte,:Leaf,:Meera_Reed,:Kingdom_of_the_River_and_the_Hills,:Castle_Black,:Kingdom_of_the_Mountain_and_the_Vale,:Beric_Karstark,:Karsi,:Katrina_Umber,:Loboda,:The_Dreadfort,:White_Harbor,:Bear_Island,:Dim_Dalba,:Three-eyed_raven,:Finn,:The_Gift,:Castle_Cerwyn,:Cley_Cerwyn,:Domeric_Bolton,:Thenn_warg,:Medger_Cerwyn,:Torrhen's_Square,:Bolton_general,:Alys_Karstark,:Vayon_Poole,:Greywater_Watch,:Hardhome,:Osric_Stark,:Jacks,:Tyrek_Tallhart,:Robar_II_Royce
74	3	0	0	child of those allied with what first side of War of the Five Kings is	:War_of_the_Five_Kings	:Robert_Baratheon,:Tyrion_Lannister,:Joffrey_Baratheon,:Tywin_Lannister,:Ramsay_Bolton,:Cersei_Lannister,:Jaime_Lannister,:Tommen_Baratheon,:Mace_Tyrell,:Roslin_Tully,:Loras_Tyrell,:Kevan_Lannister,:Lothar_Frey,:Gareth_Umber,:Margaery_Tyrell,:Walder_Rivers,:Regan_Karstark,:Samwell_Tarly,:Lancel_Lannister,:Shirei_Frey,:Joseth_Umber,:Walda_Frey_(The_Rains_of_Castamere),:Stevron_Frey,:Derwa_Frey,:Waldra_Frey,:Myrcella_Baratheon,:Waldron_Frey,:Olyvar_Frey,:Mycah_Umber,:Ryger_Rivers,:Arwaya_Frey,:Hothor_Umber,:Corin_Umber,:Lucan_Umber,:Harkon_Umber,:Harrion_Karstark,:Harald_Karstark,:Commard_Karstark,:Baratheon_(son_of_Robert),:Gwyn_Whitehill,:Torrhen_Whitehill,:Bolton_(son_of_Roose),:Morgana_Umber,:Finn_Umber,:Laurence_Karstark,:Petyr_Karstark,:Barra,:Kear_Umber,:Brandon_Umber,:Torrhen_Karstark,:Emilia_Umber,:Berrican_Karstark,:Jon_Karstark,:Ebbert_Whitehill,:Jon_Umber_(Smalljon),:Willem_Lannister,:Martyn_Lannister,:Dickon_Tarly,:Karl_Whitehill,:Dorna_Lannister,:Gendry,:Talla_Tarly,:Gryff_Whitehill,:Maynard_Umber,:Erena_Glover,:Gawen_Glover,:Cedric_Umber,:Domeric_Bolton,:Tully_(son_of_Edmure),:Alys_Karstark
75	2	0	0	happened in Aegon the Dragon is founder of	:Aegon_I_Targaryen	:Destruction_of_the_Great_Sept_of_Baelor,:Battle_of_the_Blackwater,:Coup_in_Dorne,:Massacre_in_the_Red_Keep,:Sack_of_King's_Landing,:Riot_of_King's_Landing,:Second_Trial_by_Combat_of_Tyrion_Lannister,:Purple_Wedding,:Siege_of_Rook's_Rest,:Execution_of_Eddard_Stark,:Execution_of_Rickard_and_Brandon_Stark,:Standoff_at_the_Great_Sept_of_Baelor,:Massacre_in_King's_Landing,:Court_trial_of_Tyrion_Lannister,:Assassination_at_the_Tower_of_the_Hand,:Fall_of_King's_Landing,:Wildfire_Plot,:Assassination_at_the_Red_Keep,:Battle_of_the_Redgrass_Field,:Assassination_of_Jon_Arryn,:Faith_Militant_raid_on_the_Red_Keep,:Burning_of_the_Sept_of_Remembrance,:Trial_by_Seven_of_Maegor_Targaryen,:Storming_of_the_Dragonpit,:Defiance_of_Duskendale
76	3	1	1	( whose culture is live in Kingdom of the North and whose father is Roose Bolton )	:Kingdom_of_the_North,:Roose_Bolton	:Ramsay_Bolton,:Domeric_Bolton
77	3	1	0	( spouse of Cassana Baratheon and whose child is succeeded by the First of His Name.<br />The King on the Iron Throne )	:Joffrey_Baratheon,:Cassana_Baratheon	:Steffon_Baratheon
78	3	1	0	whose family is ( who appeared in Season 5 and appeared in The House of Black and White )	:Season_5,:The_House_of_Black_and_White	:Jaremy_Mallister
79	2	1	0	( are of Andals culture and mentioned is episode Baelor )	:Baelor,:Andals	:Waldron_Frey,:Hoster_Tully,:Olyvar_Frey
80	3	1	1	( whose family is whose season is Season 1 and whose title is Knighthood )	:Knighthood,:Season_1	:Rodrik_Cassel,:Garlan_Tyrell
81	1	0	0	spouse of The Rogue Prince	:Daemon_Targaryen	:Rhaenyra_Targaryen
82	3	1	0	whose third side is ( religion of Morag and culture of Beyond the Wall )	:Morag,:Beyond_the_Wall	:Conflict_Beyond_the_Wall
83	3	1	1	( castle in are of Andals culture and whose religion is Faith of the Seven )	:Faith_of_the_Seven,:Andals	:The_Twins,:Harrenhal,:Starfall,:Highpoint,:Horn_Hill,:Runestone,:Evenfall_Hall,:Seagard,:Stone_Hedge,:Clegane's_Keep,:Water_Gardens,:Blackhaven,:Brightwater_Keep,:The_Crag,:Stonehelm,:Rain_House,:Haystack_Hall
84	1	0	0	sibling of Loreza Sand	:Loreza_Sand	:Tyene_Sand,:Nymeria_Sand,:Obara_Sand,:Obella_Sand,:Dorea_Sand,:Elia_Sand,:Sarella_Sand
85	1	0	0	those allied with Littlefinger	:Petyr_Baelish	:Ros,:Mhaegen,:Marei,:Armeca
86	2	1	0	( whose second side is House Tyrell and whose first side is Kingsguard )	:House_Tyrell,:Kingsguard	:War_of_the_Five_Kings,:Destruction_of_the_Great_Sept_of_Baelor
87	2	1	0	( what Siege of Storm's End is concurrent with and what Ned Stark is the side one commander of )	:Eddard_Stark,:Siege_of_Storm's_End	:Battle_of_the_Trident,:Battle_of_the_Bells
88	3	0	0	first episode is episode where whose culture is Dothraki died	:Dothraki	:Walder_Frey,:Kevan_Lannister,:Balon_Greyjoy,:Rickard_Karstark,:Yara_Greyjoy,:Arwaya_Frey,:Jon_Umber_(Greatjon),:Joyeuse_Frey,:Ygritte,:Maege_Mormont,:Drogon,:Viserion,:Rhaegal,:Shae,:Podrick_Payne,:Meryn_Trant,:Galbart_Glover,:Jaqen_H'ghar,:High_Septon_(Before_the_riot_of_King's_Landing),:Salladhor_Saan,:Belicho_Paenymion,:Mirri_Maz_Duur,:Timett,:Drennan,:Hot_Pie,:Rorge,:Biter,:Leo_Lefford,:Lommy,:Farlen,:Chella,:Shagga
89	3	1	0	( what is after Siege of Riverrun and whose second side is what killed Brynden Tully )	:Brynden_Tully,:Siege_of_Riverrun	:Battle_of_the_Camps
90	2	1	0	( what is before Siege of Storm's End and whose second side is Iron Throne )	:Siege_of_Storm's_End,:Iron_Throne	:Sack_of_King's_Landing
91	1	0	0	what Knighthood is the side one commander of	:Knighthood	:War_of_the_Five_Kings,:Second_Siege_of_Riverrun,:Capture_of_Riverrun
92	1	0	0	those allied with House Blackfyre	:House_Blackfyre	:Daemon_I_Blackfyre,:Aegor_Rivers,:Daemon_II_Blackfyre,:Aemon_Blackfyre,:Aegon_Blackfyre,:Serena_Blackfyre,:Maelys_Blackfyre
93	3	1	0	what followed ( what War of the Five Kings is a conflict of and what Qyburn is the side one commander of )	:Qyburn,:War_of_the_Five_Kings	:Assassinations_at_the_Twins
94	3	1	1	( regional capital of Clegane's Keep is a castle in and place of The Little Lion )	:Tyrion_Lannister,:Clegane's_Keep	:Casterly_Rock
95	2	0	0	located in regional capital is Meereen	:Meereen	:Liberation_of_Slaver's_Bay,:Second_Siege_of_Meereen,:Siege_of_Meereen,:Uprising_in_Meereen,:Battle_of_Yunkai,:Century_of_Blood,:Sack_of_Astapor,:Siege_of_Astapor,:Ghiscari_Wars
96	2	1	0	( whose successor is Aerys II Targaryen and child of Maekar I Targaryen )	:Aerys_II_Targaryen,:Maekar_Targaryen	:Aegon_V_Targaryen
97	1	0	0	those allied with House Whitehill	:House_Whitehill	:Ludd_Whitehill,:Ryon_Forrester,:Duncan_Tuttle,:Gwyn_Whitehill,:Torrhen_Whitehill,:Harys,:Ebbert_Whitehill,:Royland_Degore,:Karl_Whitehill,:Lady_Whitehill,:Britt_Warrick
98	1	0	0	what Liberation of Slaver's Bay is concurrent with	:Liberation_of_Slaver's_Bay	:War_of_the_Five_Kings,:Conflict_Beyond_the_Wall,:Forrester-Whitehill_conflict
99	3	1	1	( whose death episode is first episode of Rast and family of Shaggydog )	:Rast,:Shaggydog	:Lady
100	1	0	0	what was ruled by House Frey	:House_Frey	:The_Twins,:The_Riverlands,:Riverrun,:Lord_of_Riverrun
101	1	0	0	battle of War of the Five Kings	:War_of_the_Five_Kings	:Destruction_of_the_Great_Sept_of_Baelor,:Battle_of_the_Bastards,:Red_Wedding,:Battle_of_the_Blackwater,:Battle_of_Castle_Black,:Battle_of_Ironrath,:Second_Siege_of_Riverrun,:Battle_of_Winterfell,:Assassination_at_Winterfell,:Battle_at_the_Mummer's_Ford,:Assassination_of_Renly_I,:Second_Trial_by_Combat_of_Tyrion_Lannister,:Purple_Wedding,:Sack_of_Winterfell,:Assassinations_at_the_Twins,:Battle_of_the_Whispering_Wood,:Raid_on_Craster's_Keep,:Surrender_of_Moat_Cailin,:Liberation_of_Harrenhal,:Battle_of_the_Green_Fork,:Fall_of_Winterfell,:Battle_of_Stone_Mill,:Capture_of_Riverrun,:Battle_of_Oxcross,:Battle_of_the_Camps,:Assassination_at_the_Tower_of_the_Hand,:Raid_by_the_Gods_Eye,:Siege_of_Riverrun,:Battle_of_the_Yellow_Fork,:Surrender_of_the_Crag,:Sack_of_Ashemark,:Assault_on_the_Dreadfort,:Raid_on_Torrhen's_Square,:Assassination_of_Balon_Greyjoy,:Second_Battle_of_Deepwood_Motte,:Fall_of_Moat_Cailin,:Liberation_of_Stone_Hedge,:First_Battle_of_Deepwood_Motte,:Liberation_of_Raventree_Hall,:Battle_of_the_Golden_Tooth
102	3	0	0	commanded second side in what commanded second side in Second Siege of Meereen is the side two commander of	:Second_Siege_of_Meereen	:Daario_Naharis,:Sack_of_Astapor,:Yezzan_zo_Qaggaz,:Razdal_mo_Eraz,:Great_Masters,:Greizhen_mo_Ullhor,:Belicho_Paenymion,:Kraznys_mo_Nakloz,:Oznak_zo_Pahl,:Cleon,:Mero,:Prendahl_na_Ghezn
103	3	1	1	( what was followed by whose second side is House Lannister and what Yoren is the side one commander of )	:House_Lannister,:Yoren	:Raid_by_the_Gods_Eye
104	2	1	0	( whose second side is Arry and located in Free Cities )	:Arya_Stark,:Free_Cities	:Duel_in_Braavos
105	3	1	1	( spouse of died from Talia Forrester and is in Ironrath )	:Ironrath,:Talia_Forrester	:Gregor_Forrester
106	1	0	0	whose religion is Old Gods of the Forest	:Old_Gods_of_the_Forest	:Eddard_Stark,:Jon_Snow,:Ramsay_Bolton,:Robb_Stark,:The_North,:Arya_Stark,:Sansa_Stark,:Winterfell,:Roose_Bolton,:Rodrik_Forrester,:Bran_Stark,:Gareth_Umber,:Kingdom_of_the_North,:Rickon_Stark,:Samwell_Tarly,:The_Vale_of_Arryn,:Jorah_Mormont,:Beyond_the_Wall,:The_Riverlands,:Jeor_Mormont,:Lyanna_Stark,:Rickard_Stark,:Last_Hearth,:Brandon_Stark_(son_of_Rickard),:Benjen_Stark,:Jon_Umber_(Greatjon),:Harald_Karstark,:Hollys_Umber,:Commard_Karstark,:Maege_Mormont,:Ironrath,:Karhold,:Osha,:Gared_Tuttle,:Morgana_Umber,:Finn_Umber,:Brandon_Umber,:Emilia_Umber,:Cregan_Stark,:Styr,:Jon_Umber_(Smalljon),:Lyanna_Mormont,:Kingdom_of_the_Isles_and_Rivers,:The_Neck,:Howland_Reed,:Jojen_Reed,:Thorren_Forrester,:Deepwood_Motte,:Leaf,:Meera_Reed,:Kingdom_of_the_River_and_the_Hills,:Castle_Black,:Kingdom_of_the_Mountain_and_the_Vale,:Beric_Karstark,:Karsi,:Katrina_Umber,:Loboda,:The_Dreadfort,:White_Harbor,:Bear_Island,:Dim_Dalba,:Three-eyed_raven,:Finn,:The_Gift,:Castle_Cerwyn,:Cley_Cerwyn,:Domeric_Bolton,:Thenn_warg,:Medger_Cerwyn,:Torrhen's_Square,:Bolton_general,:Alys_Karstark,:Vayon_Poole,:Greywater_Watch,:Hardhome,:Osric_Stark,:Jacks,:Tyrek_Tallhart,:Robar_II_Royce
107	2	0	0	mentioned is episode Stevron Frey appeared in	:Stevron_Frey	:Aerys_II_Targaryen,:Maekar_Targaryen,:Aegon_V_Targaryen,:Baelor_Targaryen,:Waldron_Frey,:Hoster_Tully,:Olyvar_Frey,:Tysha
108	3	1	0	family of ( whose culture is Ironborn and those allied with House Greyjoy )	:House_Greyjoy,:Ironborn	:Theon_Greyjoy,:Balon_Greyjoy,:Yara_Greyjoy,:Rodrik_Greyjoy,:Maron_Greyjoy
109	1	0	0	what Conflict Beyond the Wall is a conflict of	:Conflict_Beyond_the_Wall	:Battle_of_Castle_Black,:Massacre_at_Hardhome,:Battle_at_the_Cave_of_the_Three-eyed_Raven,:Raid_on_Craster's_Keep,:Mutiny_at_Castle_Black,:Mutiny_at_Craster's_Keep,:Battle_of_the_Fist_of_the_First_Men,:Sack_of_Mole's_Town
110	3	1	1	( what a conflict of what was followed by Mutiny at Craster's Keep is and what War of the Five Kings is concurrent with )	:War_of_the_Five_Kings,:Mutiny_at_Craster's_Keep	:Conflict_Beyond_the_Wall
111	1	0	0	mentioned is episode A Golden Crown	:A_Golden_Crown	:Daeron_II_Targaryen,:Jon_Arryn,:Aegon_IV_Targaryen,:Gareth_Umber,:Daemon_I_Blackfyre,:Regan_Karstark,:Viserys_II_Targaryen,:Joseth_Umber,:Brynden_Rivers,:Baelor_Targaryen_(son_of_Daeron_II),:Aerys_I_Targaryen,:Naerys_Targaryen,:Orys_Baratheon,:Aenys_Targaryen,:Mance_Rayder,:Mycah_Umber,:Daenerys_Targaryen_(daughter_of_Aegon_IV),:Hothor_Umber,:Corin_Umber,:Lucan_Umber,:Harkon_Umber,:Amarylis_Umber,:Myriah_Martell,:Daena_Targaryen,:Morag_Umber,:Aegor_Rivers,:Steffon_Baratheon,:Hollys_Umber,:Commard_Karstark,:Aelinor_Targaryen,:Shiera_Seastar,:Morgana_Umber,:Finn_Umber,:Laurence_Karstark,:Petyr_Karstark,:Kear_Umber,:Brandon_Umber,:Rhaegel_Targaryen,:Emilia_Umber,:Berrican_Karstark,:Jon_Karstark,:Daragh_Umber,:Argalia_Baratheon,:Rhaego,:Cassana_Baratheon,:Daemon_II_Blackfyre,:Aemon_Blackfyre,:Aegon_Blackfyre,:Beric_Karstark,:Katrina_Umber,:Mychal_Baratheon,:Maynard_Umber,:Serena_Blackfyre,:Mara_Karstark,:Cedric_Umber,:Maron_Martell,:Lyonel_Baratheon,:Ethelide_Baratheon,:Tyrek_Tallhart
112	1	0	0	Battle of the Bastards is the last of	:Battle_of_the_Bastards	:Rickon_Stark,:Jon_Umber_(Smalljon),:Yezzan_zo_Qaggaz,:Belicho_Paenymion
113	3	1	1	( whose sibling is who appeared in Season 1 and first episode is The Wolf and the Lion )	:Season_1,:The_Wolf_and_the_Lion	:Lysa_Arryn,:Barra
